Site,AREA.UplandDeciduous,AREA.UplandShrubs,AREA.Water,AREA.Nonforest,AREA.LowlandDeciduous,AREA.UplandMixedwood,AREA.LowlandMixedwood,AREA.UplandSpruce,AREA.LowlandSpruce,AREA.Pine,AREA.Tamarack,AREA.OpenWetland,PERCENTAGE.UplandDeciduous,PERCENTAGE.UplandShrubs,PERCENTAGE.Water,PERCENTAGE.Nonforest,PERCENTAGE.LowlandDeciduous,PERCENTAGE.UplandMixedwood,PERCENTAGE.LowlandMixedwood,PERCENTAGE.UplandSpruce,PERCENTAGE.LowlandSpruce,PERCENTAGE.Pine,PERCENTAGE.Tamarack,PERCENTAGE.OpenWetland,AREA.Cutblocks,AREA.Pipeline,AREA.TransmissionLine,AREA.WellSite,PERCENTAGE.Cutblocks,PERCENTAGE.Pipeline,PERCENTAGE.TransmissionLine,PERCENTAGE.WellSite,AREA.BlockFeatures,PERCENTAGE.BlockFeatures,AREA.Road,PERCENTAGE.Road,AREA.Trail,PERCENTAGE.Trail,AREA.3DSeismicLine,AREA.SeismicLine,PERCENTAGE.3DSeismicLine,PERCENTAGE.SeismicLine,Radius,Treatment
20,131771.4842,0,0,0,0,122107.4543,0,192548.2047,309462.8489,29506.28858,0,0,16.77766646,0,0,0,0,15.54720396,0,24.51599885,39.40203368,3.756857344,0,0,0,0,0,22993.45393,0,0,0,2.927617481,28362.89122,3.61127547,0,0,11817.08008,1.504597365,0,2998.53331,0,1.527140475,500,Pre
21,130720.6305,0,0,146959.8819,0,37279.94976,42548.94273,27394.39506,130394.7026,78678.14223,0,191420.2286,16.64386761,0,0,18.71151331,0,4.746630625,5.417499647,3.487962709,16.60236918,10.0176122,0,24.37238048,8952.316732,0,32822.19614,5919.496701,1.139844368,0,4.179051807,0.753693729,0,0,14970.2949,1.906077146,8592.22252,1.093995749,0,1896.064701,0,0.965657823,500,Pre
22,18950.681,0,0,65978.21025,6825.361655,81933.01059,0,0,228654.8647,320055.02,62999.54836,0,2.412875645,0,0,8.400606638,0.869032037,10.43203491,0,0,29.11324158,40.7506708,8.021351627,0,0,36285.76649,0,9483.879522,0,4.620047281,0,1.207525044,4621.217947,0.588391743,16117.77584,2.052178957,423.3469812,0.053902212,0,13276.99521,0,6.761918137,500,Pre
23,93864.13053,0,0,53249.0315,0,223094.9171,24087.73415,4083.185344,135149.4204,251868.2412,0,0,11.95115228,0,0,6.779877263,0,28.40532707,3.066945566,0.519887305,17.20775865,32.06886048,0,0,33070.8443,0,0,2054.579563,4.210710675,0,0,0.261597195,4621.13294,0.58838092,16498.2408,2.10062126,0,0,0,5030.286496,0,2.561903875,500,Pre
24,51418.59696,11269.14129,0,37293.74571,0,27299.17396,0,0,172011.386,359198.7794,43078.10255,83827.70434,6.546819099,1.434831632,0,4.748387181,0,3.475838783,0,0,21.90116988,45.73460903,5.484874368,10.67327481,0,0,0,0,0,0,0,0,0,0,10949.28755,1.39410659,0,0,0,854.154459,0,0.435017294,500,Pre
25,183132.1078,0,0,83033.87601,0,11811.75245,11565.21949,7542.085054,215222.3409,234659.5315,22257.54499,16172.29804,23.31710416,0,0,10.57220145,0,1.503919031,1.47252948,0.960288094,27.40295953,29.8777795,2.833918644,2.05912094,0,23696.83403,0,0,0,3.017174617,0,0,21382.08911,2.722452141,9639.346867,1.227319762,0,0,34202.38101,1315.317146,4.354782403,0.669885522,500,Pre
26,152609.3215,6147.788608,0,7001.344981,0,49667.47799,0,23182.49218,459826.4037,44207.40631,3419.549454,39334.92113,19.4308223,0.782760757,0,0.89143893,0,6.323859706,0,2.951686579,58.54691609,5.628661789,0.435390559,5.008277707,0,35419.3599,0,12224.62106,0,4.509732968,0,1.556487095,906.8385736,0.115462273,0,0,10076.37147,1.282963462,0,8125.948852,0,4.138511767,500,Pre
27,259690.6562,0,32648.15205,63757.72797,115.845076,44294.10649,9616.182974,30475.8961,42214.62682,246432.5527,0,56150.74709,33.06484129,0,4.156891826,8.117886053,0.014749853,5.639700798,1.224370443,3.880311608,5.374933223,31.37676712,0,7.149335167,0,12228.44814,0,18664.14212,0,1.556974374,0,2.376392382,0,0,0,0,12411.43082,1.580272452,0,3068.61951,0,1.562835083,500,Pre
28,413434.7151,0,6756.831541,42427.79135,0,0,82659.88463,28399.56502,29240.64988,70506.74756,0,111970.3779,52.64014284,0,0.860306511,5.402074174,0,0,10.52458339,3.615944923,3.723035173,8.977197916,0,14.2565113,0,5208.643709,0,29880.62428,0,0.663185114,0,3.804519245,0,0,17575.34678,2.237762654,2823.137897,0.359453081,24403.4431,2949.032357,3.107142878,1.501929846,500,Pre
29,237009.5559,0,0,0,0,0,146633.9659,0,66253.33527,188512.0202,76341.47522,70646.27539,30.17699391,0,0,0,0,0,18.6700164,0,8.435636644,24.00209588,9.720098515,8.994963152,0,19291.54841,0,25190.51116,0,2.456276232,0,3.207355496,0,0,0,0,20170.21083,2.568151005,35513.08288,1344.781527,4.521666148,0.684891608,500,Pre
30,334436.6846,0,51363.24602,116394.8446,0,63556.26008,0,56362.13206,87034.05865,10706.25324,0,65543.31805,42.5818012,0,6.539771598,14.8198519,0,8.092234365,0,7.176249537,11.08152052,1.3631625,0,8.345234443,105918.5192,0,0,0,13.48596472,0,0,0,0,0,12727.46368,1.620511006,5087.411166,0.647749308,0,0,0,0,500,Pre
31,395237.8795,0,4471.432802,171958.9908,0,0,0,38821.98829,31343.79131,0,0,143562.4736,50.32324978,0,0.569320507,21.89449871,0,0,0,4.94296907,3.990815458,0,0,18.27894185,98369.42455,22810.42154,0,9258.773285,12.52478413,2.904313074,0,1.178863628,0,0,17305.432,2.203396036,1028.37505,0.130936778,778.6183241,1721.648755,0.099136764,0.876828511,500,Pre
32,40744.99265,0,0,180754.1086,0,0,0,220363.0639,227723.6457,71114.17033,0,44696.46932,5.187813589,0,0,23.01432789,0,0,0,28.05749672,28.9946751,9.054537385,0,5.690931225,137561.3522,9940.87914,0,0,17.51485534,1.265712043,0,0,0,0,9471.326861,1.20592679,7818.736967,0.99551251,0,0,0,0,500,Pre
33,52887.74955,0,0,80805.35492,0,240508.7175,0,135808.2863,176421.2575,0,83790.00361,15175.19796,6.733877416,0,0,10.28845733,0,30.622521,0,17.29164806,22.46265216,0,10.66847461,1.932166214,0,19974.70766,0,9989.769343,0,2.543258769,0,1.271936937,0,0,9680.497855,1.232559268,4631.37891,0.589685477,11436.37603,2030.233572,1.456124622,1.033989468,500,Pre
34,100903.033,0,0,34967.13591,0,0,0,0,62562.196,359069.9249,208102.7712,19791.47851,12.84737318,0,0,4.45215402,0,0,0,0,7.965666195,45.71820277,26.49646777,2.519929309,0,18573.97789,11884.90073,39961.12996,0,2.364912315,1.51323256,5.088009092,0,0,10154.81028,1.292950602,785.1228273,0.099964943,10690.21368,0,1.36112028,0,500,Pre
35,0,0,0,34581.09085,0,39871.16661,0,0,201458.1751,209802.6717,282561.0746,17122.54714,0,0,0,4.403001237,0,5.076554602,0,0,25.65045152,26.71290582,35.9767934,2.180110413,0,0,0,364.5420553,0,0,0,0.046414936,0,0,9781.305061,1.24539444,0,0,21248.25578,0,2.705411952,0,500,Pre
36,359539.2803,0,0,25462.97383,0,0,0,0,384557.9375,15836.90039,0,0,45.77796295,0,0,3.242046521,0,0,0,0,48.96343733,2.016416785,0,0,0,16160.00065,0,1470.753317,0,2.057555187,0,0.187262128,0,0,9967.402169,1.26908906,0,0,4315.366695,427.8637161,0.549449553,0.217909201,500,Pre
37,170147.3903,0,0,70844.49456,0,91755.56383,0,39337.71041,395088.8486,18222.78271,0,0,21.66383858,0,0,9.0202012,0,11.68268123,0,5.008632849,50.30427458,2.320196756,0,0,90163.93838,0,0,18103.25097,11.48002919,0,0,2.304977503,0,0,17124.37852,2.180343591,1642.866151,0.209176215,0,7005.468491,0,3.567855805,500,Pre
38,127971.0358,63343.76362,0,250399.6681,0,0,0,0,273981.7542,0,0,69700.10212,16.29377833,8.065178475,0,31.88187594,0,0,0,0,34.8844404,0,0,8.874492629,194643.27,0,0,9986.677395,24.78275084,0,0,1.271543258,0,0,18398.29261,2.342543371,0,0,0,6654.729442,0,3.389225874,500,Pre
39,259880.3012,0,64510.07507,72034.6489,0,92641.33576,0,37334.36835,20541.93048,28622.67123,0,209831.3485,33.08898764,0,8.213677861,9.171736358,0,11.79546122,0,4.753559416,2.615479822,3.644351689,0,26.71655706,40860.83757,19320.83054,0,0,5.202563423,2.460004548,0,0,0,0,9849.412406,1.254066137,4249.587738,0.541074316,0,0,0,0,500,Pre
40,61543.94446,31952.91061,0,47844.48275,0,53934.05964,21421.20392,17488.60482,228732.6942,235576.3729,18409.95932,68492.5562,7.836018382,4.068370936,0,6.091748744,0,6.867097754,2.727432392,2.226718323,29.12315114,29.99451538,2.344028822,8.720743108,0,0,0,0,0,0,0,0,0,0,17124.34597,2.180339446,0,0,0,9983.023391,0,5.084312063,500,Pre
41,21994.91196,42144.4686,0,64920.31906,5121.534502,125508.1497,44411.02124,102490.8688,353955.4545,0,0,24850.28414,2.800479169,5.366000401,0,8.265911749,0.652094026,15.98019393,5.654586846,13.04954272,45.06700817,0,0,3.164036447,165031.1392,0,0,7.083970471,21.01241725,0,0,0.000901959,0,0,9807.716639,1.248757267,0,0,0,7991.849879,0,4.070215721,500,Pre
42,630774.9825,39463.94763,0,115157.6151,0,0,0,0,0,0,0,0,80.31276515,5.024705871,0,14.66232295,0,0,0,0,0,0,0,0,37252.42364,23871.68899,0,6030.601771,4.743125891,3.039437842,0,0.767840065,0,0,8501.250728,1.082412861,10787.18699,1.373467306,0,3786.760628,0,1.928581351,500,Pre
43,491245.361,0,15342.04202,61936.68077,20844.86072,12660.41153,0,38341.41609,102381.8021,0,27990.57795,14653.46352,62.54730198,0,1.95340946,7.886023122,2.654050098,1.611973662,0,4.881780717,13.03565591,0,3.563871073,1.865736922,198744.6784,7949.938905,0,0,25.30495838,1.012217659,0,0,0,0,9760.633352,1.242762436,4243.804379,0.540337956,0,9321.757113,0,4.747531913,500,Pre
44,499913.5503,0,0,48756.53385,8947.665946,0,0,6611.443122,217280.8137,0,0,3886.390086,63.65097012,0,0,6.207874696,1.139252212,0,0,0.841795083,27.66505243,0,0,0.494830554,187741.7711,0,0,9990.338828,23.90402472,0,0,1.272009446,0,0,9450.05454,1.203218314,0,0,0,11369.59311,0,5.790486225,500,Pre
45,432759.3172,0,0,56557.00187,17372.7583,69186.69016,0,11233.70146,198225.4284,0,0,61.67081029,55.1006276,0,0,7.201061131,2.211968286,8.809122988,0,1.430319293,25.23884542,0,0,0.007852171,205755.1099,16268.87937,0,0,26.19755424,2.071418056,0,0,0,0,9640.147135,1.227421655,0,0,0,7343.139865,0,3.739830423,500,Pre
46,310457.6087,0,0,113046.8309,0,52707.70241,0,64483.96137,221920.7689,0,0,22779.48474,39.52869044,0,0,14.39356956,0,6.710953103,0,8.210352961,28.25582987,0,0,2.900374078,210822.3431,0,0,0,26.84273441,0,0,0,0,0,9628.864705,1.225985131,0,0,0,2342.143108,0,1.19284369,500,Pre
47,244100.864,0,0,56347.48128,0,67119.55636,0,48817.67869,87870.74146,220770.6832,0,60369.67296,31.07988729,0,0,7.174384141,0,8.545927339,0,6.215659899,11.18805029,28.10939642,0,7.686505492,86081.70111,0,0,9615.344509,10.96026259,0,0,1.224263687,0,0,9145.480815,1.164438783,0,0,0,0,0,0,500,Pre
48,150670.7407,0,0,49090.86248,0,59329.79495,0,0,168633.5517,353881.1934,0,3790.541143,19.18399454,0,0,6.25044274,0,7.554104111,0,0,21.47109066,45.05755296,0,0.482626688,10824.41867,32207.25404,0,0,1.37820779,4.100754947,0,0,0,0,9289.808361,1.182815137,0,0,0,14704.13909,0,7.488756547,500,Pre
49,385987.6885,0,0,319149.4744,0,23090.85412,0,1043.299294,37371.81807,18753.64409,0,0,49.14547888,0,0,40.63537314,0,2.940018859,0,0.132836992,4.758327663,2.387788126,0,0,270414.6563,0,0,0,34.43026339,0,0,0,0,0,9914.409399,1.262341811,8764.148472,1.115886041,0,13034.15813,0,6.638242223,500,Pre
50,296071.2737,0,0,65035.39254,0,0,0,31274.51006,393015.2727,0,0,0,37.69696538,0,0,8.280563359,0,0,0,3.981994296,50.04025869,0,0,0,62697.66362,4028.393068,0,18397.67857,7.982914468,0.512910936,0,2.342465189,0,0,9766.008047,1.243446764,1793.384033,0.228340747,0,6318.080538,0,3.217771995,500,Pre
51,423948.4435,0,0,0,0,0,0,54175.74505,266489.0824,0,0,40783.6134,53.97879232,0,0,0,0,0,0,6.897870096,33.9304438,0,0,5.192730936,303023.2454,0,0,0,38.58211791,0,0,0,0,0,9170.160471,1.167581094,0,0,0,8342.410634,0,4.248754847,500,Pre
52,239585.4813,0,0,0,0,29160.11054,0,0,407333.5044,44589.06709,64728.41584,0,30.50497091,0,0,0,0,3.712780587,0,0,51.86331257,5.677256348,8.241477871,0,254437.3066,0,0,0,32.39596404,0,0,0,0,0,9821.916412,1.250565238,0,0,0,1839.94265,0,0.937075097,500,Pre
53,268007.1528,0,0,0,0,10604.15189,0,15668.89961,388161.3188,102955.2828,0,0,34.12373052,0,0,0,0,1.350162552,0,1.99502626,49.42223408,13.10867374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11811.49379,1.503886098,0,0,0,0,500,Pre
54,71347.16568,0,0,0,0,0,2982.949856,0,635284.0091,60087.3983,15695.06911,0,9.084203274,0,0,0,0,0,0.379800972,0,80.88687226,7.650565166,1.998358265,0,23036.02381,0,0,0,2.933037646,0,0,0,0,0,0,0,11149.05178,1.419541362,0,6840.140475,0,3.483654938,500,Pre
55,6800.215867,0,0,0,0,94061.94283,22513.30715,0,361849.3361,242773.2749,57398.70105,0,0.865830375,0,0,0,0,11.97633853,2.866483295,0,46.07208839,30.9108534,7.308229599,0,0,0,0,0,0,0,0,0,0,0,0,0,11790.82055,1.501253899,0,3452.961363,0,1.758578782,500,Pre
56,675064.7937,0,0,0,0,0,0,60681.04084,25613.20543,0,0,24037.46536,85.95191906,0,0,0,0,0,0,7.726150081,3.261174603,0,0,3.060545145,356045.8939,0,0,0,45.33317118,0,0,0,0,0,0,0,11938.9099,1.52010922,0,0,0,0,500,Pre
57,460728.3052,0,0,0,0,36.04210007,0,11428.71194,237129.2059,75737.30105,336.9479886,0,58.66174976,0,0,0,0,0.004589023,0,1.455148799,30.19222822,9.643172671,0.04290155,0,56300.98136,0,0,0,7.168463588,0,0,0,0,0,0,0,11090.97271,1.412146504,0,4174.586031,0,2.126099207,500,Pre
58,422056.9032,0,0,52540.18835,0,12306.18776,0,20755.71135,184940.5802,92797.26657,0,0,53.73795392,0,0,6.689624549,0,1.56687249,0,2.642699246,23.54736602,11.81531494,0,0,0,0,26806.86275,9992.615616,0,0,3.413155773,1.272299336,4620.589362,0.58831171,12911.62766,1.643959493,0,0,0,12140.53568,0,6.183124051,500,Pre
59,450302.2323,0,0,83551.15285,0,0,0,143372.971,108170.2889,0,0,0,57.33426092,0,0,10.63806318,0,0,0,18.25481364,13.77266894,0,0,0,0,75849.7768,0,1318.690233,0,9.657493528,0,0.167900855,972.429666,0.123813591,17280.80182,2.200260024,561.628184,0.071508721,49272.11996,258.085652,6.273521159,0.131441943,500,Pre
60,354893.2512,0,120382.1954,163777.1978,0,15969.23592,0,25195.96331,68281.91986,36896.44507,0,0,45.18641216,0,15.32753717,20.85276048,0,2.033266268,0,3.208049686,8.693924056,4.697801293,0,0,0,30174.00953,0,9079.212705,0,3.841874216,0,1.156001265,80096.15522,10.19815922,13146.47833,1.673861609,17177.24877,2.18707524,5934.140158,2004.396789,0.755558191,1.020830902,500,Pre
61,259902.5518,14737.97209,0,51194.93758,0,0,0,358093.4623,101467.8703,0,0,0,33.09182068,1.876496887,0,6.518341902,0,0,0,45.59387569,12.91929049,0,0,0,193846.3469,10540.54384,0,19982.95903,24.68128344,1.342063724,0,2.544309366,4620.081038,0.588246988,17425.79962,2.218721718,3960.996609,0.504329752,0,1218.982746,0,0.620822815,500,Pre
62,44428.33851,0,0,27012.79229,0,509.5912169,59370.60607,289509.7189,45821.41433,95187.81681,62691.75193,160864.75,5.65679175,0,0,3.439375536,0,0.064883169,7.559300344,36.86152227,5.834163673,12.11968925,7.982161769,20.48193611,73555.57091,0,0,0,9.365386162,0,0,0,0,0,9578.559528,1.219580077,0,0,2308.17098,2879.831804,0.293885457,1.466686294,500,Pre
63,267963.3112,0,0,121074.8768,0,17371.74123,18869.53191,33627.53979,229259.329,86899.23843,0,10331.25468,34.11814843,0,0,15.4157321,0,2.21183879,2.402543422,4.281591345,29.19020437,11.06435468,0,1.315416201,0,50514.34962,0,22741.28953,0,6.431686752,0,2.895510913,0,0,9671.704176,1.231439622,5133.427411,0.653608278,8463.734382,4073.327764,1.077636131,2.074528795,500,Pre
1,15993.21141,0,4029.571422,147260.2788,0,80159.27219,0,90568.85659,718817.0375,484204.8561,24988.93954,201121.4658,0.905030632,0,0.228027097,8.333227125,0,4.536086899,0,5.125148877,40.67672345,27.4003898,1.414084711,11.38114682,0,21591.80196,0,0,0,1.221846049,0,0,0,0,14626.618,0.827697264,0,0,118025.7058,4278.55467,6.67888871,0.242116667,750,Pre
2,15740.75505,0,0,191860.2208,0,134157.4589,14042.38024,16172.41943,823406.5494,345883.8212,200082.1639,25797.84339,0.890744524,0,0,10.85706756,0,7.591759196,0.79463617,0.915171731,46.59527912,19.5730204,11.32233437,1.459859305,0,67126.51522,0,0,0,3.798583719,0,0,0,0,13446.01721,0.760888926,3077.801501,0.174167937,129128.6452,4586.616263,7.307186552,0.259549387,750,Pre
3,302166.3617,0,0,95331.65806,0,376463.6988,51912.14396,43485.2697,422026.4539,178253.1005,297504.8213,0,17.09911826,0,0,5.394668307,0,21.30348748,2.937626424,2.460762889,23.881812,10.08706207,16.83532903,0,0,45835.72102,0,81760.10509,0,2.593771225,0,4.62667551,0,0,0,0,15043.37758,0.851281032,55028.23316,22836.22392,3.113961002,1.292265927,750,Pre
4,41681.73626,0,61920.7058,180860.3618,0,14839.93992,30055.74522,9284.568814,653090.8325,470926.0614,72899.10599,231584.4183,2.358703774,0,3.503995167,10.23460288,0,0.839768816,1.700807261,0.525399119,36.95738108,26.64896373,4.125245534,13.1049973,83886.0102,73448.25932,0,37975.95983,4.74697713,4.156321256,0,2.148999725,0,0,11320.9603,0.640635304,18280.02576,1.034437853,0,11096.58748,0,0.627938399,750,Pre
5,1258599.478,0,0,0,0,179109.5142,208.4171147,8602.834809,213743.6423,12200.49407,0,94679.57471,71.22216118,0,0,0,0,10.13552517,0.011793996,0.486820866,12.0954159,0.690406734,0,5.357767938,0,25977.71862,0,9988.843576,0,1.470038161,0,0.565252918,0,0,14984.77724,0.847964931,0,0,3644.562113,5952.0694,0.206240027,0.336818228,750,Pre
6,0,12369.08942,0,20199.16259,0,36235.64343,61978.75415,0,185337.8292,1241086.318,101619.7999,108316.6487,0,0.699947279,0,1.143038781,0,2.050517962,3.507280032,0,10.4879757,70.23111903,5.750504345,6.129468468,0,41314.04353,0,2998.182268,0,2.337896621,0,0.16966241,0,0,15975.87814,0.904049769,7292.048681,0.412645544,86284.17189,667.3274583,4.882685321,0.037763009,750,Pre
7,46663.63824,0,0,47206.29696,0,7933.271216,0,0,266333.3484,1172377.173,46038.5804,180591.2317,2.640621756,0,0,2.671329958,0,0.448931317,0,0,15.0713845,66.34297681,2.605250718,10.21937323,0,45447.80502,0,9374.385215,0,2.57181967,0,0.530481687,0,0,14656.10363,0.82936581,13044.54815,0.738170424,99625.96822,1680.242098,5.637676552,0.095082253,750,Pre
8,374356.0946,0,0,140119.06,0,25723.02656,0,11860.27793,615721.2173,444682.8018,0,154681.2748,21.18422149,0,0,7.92911681,0,1.455625539,0,0.671154439,34.84269344,25.16389903,0,8.753169593,0,70483.58386,0,9989.642529,0,3.988554943,0,0.565298129,0,0,16745.08852,0.947578172,15761.62393,0.891925461,74003.75273,8393.413023,4.187755753,0.474970017,750,Pre
9,0,0,12802.73584,185988.2419,0,39655.09741,0,31721.96708,599516.3143,745653.6063,13848.28044,137957.3165,0,0,0.724486647,10.52478153,0,2.244019475,0,1.79509613,33.92568351,42.19536259,0.783652368,7.806787147,0,52013.24925,0,0,0,2.943347813,0,0,180683.4753,10.22459315,22772.19007,1.288642352,884.6626864,0.050061667,15364.40127,0,0.869447257,0,750,Pre
10,204736.6002,0,0,286196.888,0,9880.069822,0,118119.0027,590623.1508,348142.6053,178240.9986,31204.29937,11.58572158,0,0,16.19543091,0,0.559097582,0,6.684168233,33.4224334,19.70084143,10.08637724,1.76580213,0,136369.2477,0,865.2865779,0,7.716920836,0,0.048965204,58124.71488,3.289186023,20878.9749,1.181508289,6170.104993,0.349156519,20589.73619,10320.66745,1.165140726,0.584030308,750,Pre
12,356219.8863,0,0,10970.34864,0,10428.74395,0,527678.1262,524436.3397,179855.8191,137536.1739,20018.41839,20.15792204,0,0,0.620794742,0,0.590146186,0,29.86047365,29.67702606,10.17775739,7.782955351,1.132810752,0,108819.5282,0,9989.45959,0,6.157925624,0,0.565287777,0,0,15032.46745,0.850663645,0,0,96736.0954,8277.624821,5.474143203,0.468417745,750,Pre
13,649477.0273,0,0,61630.21296,0,114137.7143,0,20127.68143,403384.1802,445194.2426,73192.04937,0,36.75288154,0,0,3.487556635,0,6.458873396,0,1.138993775,22.82687511,25.19284066,4.141822739,0,0,41596.64163,0,53620.92388,0,2.353888402,0,3.034323587,0,0,12674.2748,0.717217239,504.7092717,0.028560702,48676.18518,3068.619028,2.754508616,0.173648315,750,Pre
14,138206.2069,0,0,10385.84248,0,0,0,0,1307654.173,186893.7609,124003.9581,0,7.820871465,0,0,0.58771846,0,0,0,0,73.99808907,10.57602342,7.017188587,0,0,36052.30738,0,23998.78712,0,2.040143264,0,1.358053546,0,0,0,0,6576.845804,0.37217334,105152.8559,6041.371823,5.950434416,0.341871712,750,Pre
15,395857.4074,0,127347.9716,78266.75962,0,22481.44438,0,79331.79769,732283.4123,265984.8037,65590.45257,0,22.4009469,0,7.206421037,4.428992595,0,1.272189512,0,4.489261421,41.43876438,15.0516609,3.711660354,0,0,5314.440682,0,10119.70545,0,0.300735824,0,0.572658185,0,0,20667.94758,1.169566585,0,0,69702.46836,8207.917696,3.944352848,0.464473128,750,Pre
16,59755.04439,0,0,69832.56143,0,0,0,92286.77339,563425.358,779821.9115,163126.3076,38895.79962,3.381443801,0,0,3.95171461,0,0,0,5.222363082,31.88335317,44.12889314,9.231060692,2.201052009,0,0,0,170115.5425,0,0,0,9.626570481,0,0,20124.67478,1.138823633,17036.00316,0.964040574,122549.0871,0,6.934859727,0,750,Pre
17,504568.8682,0,0,6809.834572,0,43859.85333,0,40801.48187,264291.1888,739348.1087,0,167464.2023,28.55275715,0,0,0.385357808,0,2.481959986,0,2.308891565,14.95582191,41.83854442,0,9.47653532,0,26512.72256,0,146320.3312,0,1.500313191,0,8.28003697,61212.15784,3.463899555,3685.749542,0.208570759,15967.64306,0.903583759,98233.55045,5056.279268,5.558881825,0.286126876,750,Pre
18,857465.8147,0,0,80111.80087,0,0,0,11424.06735,788078.6487,4655.541566,25407.84612,0,48.52263927,0,0,4.533400572,0,0,0,0.64646997,44.59612888,0.263449761,1.437789974,0,0,16871.73498,40505.1175,28773.76113,0,0.954744896,2.292120772,1.628261801,18036.33876,1.020647989,25768.91872,1.458222504,6521.292484,0.369029665,12514.80046,8865.206655,0.708192838,0.501668075,750,Pre
19,112273.2452,0,0,0,0,25407.94687,0,0,776630.0367,679683.7499,23849.20045,149299.4687,6.353366024,0,0,0,0,1.437795676,0,0,43.94826997,38.46223237,1.349588672,8.44862167,0,0,0,73205.20949,0,0,0,4.142567449,14007.16371,0.792643322,0,0,17536.19972,0.992345909,75162.54912,0,4.253330214,0,750,Pre
20,343643.3656,0,0,10619.97663,0,279958.645,0,374247.7693,669137.6647,89536.42545,0,0,19.44623655,0,0,0.600967743,0,15.84241856,0,21.17809153,37.86544603,5.066725225,0,0,0,0,0,33302.21071,0,0,0,1.884519627,28362.89122,1.60501132,0,0,17904.13575,1.013166829,4990.153057,7914.710341,0.282384898,0.447880986,750,Pre
21,430502.0307,0,0,225692.9186,3445.151268,79491.39,48475.34632,70846.13502,268815.8789,308876.775,12783.11988,318215.0638,24.36143154,0,0,12.77160662,0.194955681,4.498292498,2.743143461,4.009071142,15.21186699,17.47884997,0.72337661,18.00728902,122402.8467,0,53780.68567,9993.436774,6.926584212,0,3.043364255,0.565512839,0,0,26028.48645,1.472911033,12843.47351,0.726791927,0,5184.468873,0,0.293380924,750,Pre
22,31715.52808,0,0,111294.3809,15047.01651,157592.555,4402.241794,0,499174.2809,724250.8752,209544.8622,14122.03528,1.794731757,0,0,6.29797364,0.851486953,8.917914355,0.249115926,0,28.24748596,40.98421576,11.85781355,0.799143723,0,74777.55556,0,9483.879522,0,4.231544035,0,0.536677798,5014.444005,0.283759485,25700.19485,1.454333529,423.3469812,0.023956539,0,21614.27065,0,1.223117517,750,Pre
23,213582.1408,0,0,98037.59052,0,483851.1268,28398.97298,17614.46005,288410.4387,630571.7868,6677.261307,0,12.08627679,0,0,5.547792761,0,27.38037282,1.60705313,0.996774537,16.32069225,35.68306377,0.377855695,0,105518.2194,9650.86159,0,9993.80838,5.971109763,0.54612705,0,0.565533868,5558.003066,0.314518635,25735.1458,1.456311348,0,0,0,11558.15686,0,0.654057883,750,Pre
24,115143.338,11269.14129,0,156463.2326,0,135121.4439,0,0,440936.174,703397.6643,64479.82179,140333.1056,6.515780053,0.637702948,0,8.854007782,0,7.646309586,0,0,24.95188326,39.80416541,3.648811509,7.941229309,0,20852.68934,0,17610.33665,0,1.18002083,0,0.996541201,0,0,33736.76826,1.909110554,969.3283728,0.054852765,0,1390.834322,0,0.078705123,750,Pre
25,263786.4731,0,0,128930.3478,0,20223.35886,88025.30909,114884.0349,688366.226,366236.5122,80329.53727,16362.14338,14.92726084,0,0,7.295965213,0,1.14440801,4.981213532,6.501106502,38.95356001,20.72474711,4.545721932,0.92590791,0,35795.80355,0,0,0,2.025628116,0,0,22496.95659,1.273067323,14759.68417,0.835227269,0,0,92992.50535,3107.027546,5.262299341,0.175821793,750,Pre
26,228576.4338,6147.788608,0,67592.62415,0,73892.18096,115494.1137,23240.26048,1018814.767,94818.47247,91270.20125,47296.74529,12.9347802,0.34789367,0,3.824960089,0,4.181442082,6.535629898,1.315129719,57.65312223,5.365627943,5.164836866,2.676448287,0,72073.71258,4748.05041,29286.81458,0,4.078537822,0.268684691,1.657294687,26709.50347,1.511448713,10771.92476,0.609566248,12510.25331,0.707935521,0,17100.77929,0,0.967706153,750,Pre
27,516291.5007,0,75459.44856,113661.7736,10049.04178,157395.3512,54225.38735,51089.15213,167866.7248,456124.6385,0,164981.2098,29.21612246,0,4.270131286,6.431940663,0.568659439,8.906754903,3.068529222,2.891054613,9.499313435,25.81137453,0,9.336026689,0,17540.88221,8961.192879,28318.4845,0,0.992610883,0.507099784,1.602498414,0,0,0,0,15715.06872,0.889290975,2844.670926,5988.736347,0.160975445,0.338893153,750,Pre
28,747037.5757,0,52885.4248,85291.68641,0,20815.50079,221456.3691,67311.37259,173583.0443,223303.6221,6680.30569,168779.0614,42.27367924,0,2.992702853,4.826522132,0,1.177916389,12.53186696,3.809044506,9.822790947,12.6364001,0.378027972,9.550941122,0,11269.80978,0,46827.87965,0,0.637740777,0,2.649915918,0,0,29581.00265,1.673942326,2823.137897,0.159756925,65783.50986,7053.043106,3.722585162,0.399120595,750,Pre
